planeId;airport;flightType;passengers;delayMinutes;flightDuration;date
OK-825;Amsterdam;Departure;110;0;118;28.12.2025
LO-777;Prague;Departure;40;0;178;11.12.2025
LH-209;Frankfurt;Departure;176;26;93;06.04.2026
QS-548;Amsterdam;Departure;107;28;104;19.12.2025
KL-619;Warsaw;Departure;113;0;63;12.10.2025
AF-508;Warsaw;Departure;73;0;58;29.12.2025
LH-899;Munich;Departure;133;0;147;19.11.2025
KL-443;Prague;Arrival;173;0;139;31.05.2026
BA-619;Warsaw;Arrival;46;13;146;27.01.2026
AF-328;Amsterdam;Departure;217;41;147;22.10.2025
LH-581;Prague;Departure;179;10;106;26.03.2026
BA-851;Prague;Arrival;166;0;230;30.09.2025
BA-584;Vienna;Arrival;102;25;84;15.03.2026
AF-586;Warsaw;Departure;182;21;206;03.01.2026
LH-763;Prague;Departure;144;0;98;06.06.2026
OS-546;Amsterdam;Arrival;43;5;83;29.12.2025
QS-488;Amsterdam;Arrival;45;0;87;22.10.2025
BA-906;Amsterdam;Arrival;154;21;228;14.04.2026
QS-175;Warsaw;Departure;113;27;193;21.10.2025
OS-990;Prague;Arrival;161;29;150;07.02.2026
LH-712;Warsaw;Departure;230;0;60;20.09.2025
OK-796;Vienna;Arrival;127;125;96;30.05.2026
LH-978;Amsterdam;Arrival;158;0;196;12.04.2026
AF-413;Prague;Departure;64;0;118;18.02.2026
QS-319;Prague;Arrival;63;6;240;22.12.2025
LO-777;Prague;Arrival;64;0;238;08.10.2025
KL-505;Amsterdam;Departure;40;0;120;26.12.2025
OK-954;Frankfurt;Departure;182;0;235;27.04.2026
QS-262;Frankfurt;Arrival;59;83;101;23.03.2026
KL-549;Munich;Arrival;104;17;89;06.05.2026
LH-971;Vienna;Arrival;198;0;237;29.09.2025
OK-825;Amsterdam;Departure;61;0;142;15.04.2026
BA-851;Prague;Departure;170;22;92;25.09.2025
BA-960;Prague;Departure;207;80;210;16.05.2026
LO-735;Prague;Arrival;75;14;223;17.12.2025
BA-753;Prague;Departure;90;124;136;03.09.2025
KL-564;Vienna;Arrival;51;26;190;04.10.2025
QS-815;Frankfurt;Departure;68;0;131;02.03.2026
KL-621;Amsterdam;Arrival;56;17;138;05.05.2026
AF-821;Warsaw;Departure;237;105;110;19.06.2026
LO-498;Frankfurt;Arrival;101;0;63;10.01.2026
AF-765;Warsaw;Arrival;164;0;166;26.04.2026
AF-786;Amsterdam;Arrival;225;5;118;09.09.2025
KL-545;Prague;Arrival;240;39;118;05.05.2026
LO-841;Frankfurt;Departure;125;0;55;07.11.2025
BA-158;Munich;Departure;115;0;133;13.10.2025
QS-349;Munich;Departure;215;0;81;08.06.2026
OS-691;Frankfurt;Departure;103;0;69;05.01.2026
KL-719;Munich;Departure;162;0;232;25.02.2026
QS-576;Amsterdam;Departure;228;6;164;16.12.2025
BA-540;Amsterdam;Departure;208;0;171;03.03.2026
OK-783;Vienna;Arrival;178;23;215;23.12.2025
KL-726;Vienna;Arrival;153;66;58;04.05.2026
QS-703;Warsaw;Arrival;113;0;223;25.04.2026
LH-462;Warsaw;Arrival;153;74;137;20.05.2026
OS-880;Warsaw;Departure;221;0;187;28.06.2026
AF-740;Prague;Departure;230;9;131;23.02.2026
AF-785;Amsterdam;Arrival;151;0;236;18.09.2025
QS-395;Munich;Arrival;35;0;150;04.05.2026
BA-752;Amsterdam;Arrival;98;0;199;04.12.2025
AF-692;Vienna;Arrival;173;0;87;30.05.2026
QS-912;Amsterdam;Arrival;46;8;222;06.10.2025
KL-357;Munich;Departure;90;0;138;14.11.2025
QS-783;Vienna;Arrival;183;30;106;06.09.2025
LH-896;Munich;Departure;213;0;231;04.05.2026
BA-581;Vienna;Departure;163;0;179;25.03.2026
LO-349;Frankfurt;Departure;74;0;92;27.10.2025
AF-782;Prague;Departure;154;0;222;17.03.2026
KL-568;Amsterdam;Arrival;183;0;171;23.01.2026
AF-379;Frankfurt;Arrival;72;9;226;23.04.2026
KL-568;Amsterdam;Departure;70;75;68;15.01.2026
QS-230;Amsterdam;Departure;79;0;71;17.11.2025
QS-262;Frankfurt;Departure;54;10;236;26.02.2026
BA-418;Frankfurt;Departure;151;146;204;15.02.2026
AF-270;Amsterdam;Arrival;109;21;143;28.09.2025
OK-954;Frankfurt;Arrival;228;0;62;14.10.2025
AF-765;Warsaw;Departure;87;0;164;18.03.2026
OS-737;Amsterdam;Departure;154;11;60;01.12.2025
AF-713;Warsaw;Departure;116;122;175;21.04.2026
OK-194;Frankfurt;Departure;196;24;195;15.10.2025
KL-970;Vienna;Departure;91;25;107;06.12.2025
AF-586;Warsaw;Departure;170;99;216;28.11.2025
OK-881;Prague;Departure;198;176;179;26.09.2025
BA-906;Amsterdam;Departure;139;0;50;07.01.2026
QS-736;Vienna;Departure;55;0;228;01.04.2026
BA-752;Amsterdam;Arrival;46;0;121;20.11.2025
LO-950;Vienna;Arrival;178;0;238;19.10.2025
QS-456;Munich;Arrival;57;0;180;09.09.2025
LO-904;Amsterdam;Arrival;222;0;77;03.01.2026
LH-260;Munich;Arrival;221;0;151;14.06.2026
AF-241;Prague;Departure;229;0;210;24.09.2025
LH-146;Amsterdam;Departure;47;0;62;22.10.2025
LO-435;Munich;Departure;141;15;113;08.02.2026
KL-549;Munich;Departure;176;28;62;23.12.2025
OK-734;Amsterdam;Departure;56;5;222;05.03.2026
LH-187;Warsaw;Departure;215;0;223;05.03.2026
LO-710;Prague;Departure;150;0;80;16.02.2026
AF-294;Prague;Arrival;86;161;201;12.06.2026
AF-891;Frankfurt;Departure;139;30;97;22.12.2025
AF-267;Vienna;Departure;70;7;233;17.06.2026
OK-698;Vienna;Departure;88;7;63;09.04.2026
AF-856;Warsaw;Departure;39;23;182;23.02.2026
OS-308;Munich;Arrival;209;0;120;18.02.2026
AF-862;Amsterdam;Arrival;91;69;136;24.04.2026
KL-350;Munich;Departure;84;0;71;16.06.2026
BA-372;Munich;Arrival;122;0;46;16.04.2026
LO-597;Vienna;Departure;63;26;143;20.11.2025
LO-498;Frankfurt;Departure;84;0;221;23.01.2026
AF-692;Vienna;Departure;94;14;186;09.12.2025
KL-782;Prague;Arrival;234;0;157;18.12.2025
LH-151;Vienna;Departure;205;101;129;14.01.2026
LH-878;Amsterdam;Arrival;76;0;168;27.11.2025
AF-242;Warsaw;Arrival;59;6;153;21.12.2025
KL-315;Amsterdam;Arrival;120;0;196;14.03.2026
LO-597;Vienna;Departure;124;62;227;05.09.2025
LO-921;Amsterdam;Departure;160;0;81;02.01.2026
OK-269;Vienna;Arrival;38;0;230;21.02.2026
KL-823;Vienna;Departure;61;0;216;12.02.2026
QS-953;Prague;Departure;221;100;92;29.10.2025
AF-294;Prague;Departure;88;23;161;21.03.2026
BA-771;Warsaw;Departure;168;21;211;30.12.2025
LH-422;Amsterdam;Arrival;77;0;130;21.12.2025
QS-205;Vienna;Arrival;121;0;91;25.04.2026
BA-488;Warsaw;Departure;198;11;103;06.05.2026
KL-690;Vienna;Arrival;91;33;131;07.05.2026
QS-384;Munich;Departure;221;0;86;22.01.2026
BA-173;Vienna;Arrival;220;39;232;12.06.2026
BA-619;Warsaw;Arrival;204;65;57;23.06.2026
OK-518;Vienna;Departure;198;0;122;23.02.2026
LO-949;Vienna;Arrival;238;0;69;16.04.2026
AF-294;Prague;Arrival;138;0;189;18.02.2026
AF-373;Amsterdam;Departure;164;0;204;18.11.2025
OS-463;Munich;Departure;173;15;222;26.02.2026
QS-683;Frankfurt;Departure;110;28;127;11.02.2026
LO-973;Prague;Departure;162;0;170;14.11.2025
KL-568;Amsterdam;Arrival;173;0;173;07.11.2025
AF-576;Munich;Departure;62;0;152;04.03.2026
LO-412;Vienna;Departure;82;30;53;13.09.2025
LH-999;Warsaw;Departure;222;0;175;05.06.2026
LH-510;Amsterdam;Departure;151;0;136;04.10.2025
LH-692;Munich;Arrival;53;97;53;25.10.2025
LH-807;Prague;Departure;161;0;69;28.12.2025
OK-775;Frankfurt;Departure;210;25;229;02.06.2026
LH-978;Amsterdam;Arrival;152;0;102;21.02.2026
LH-566;Vienna;Arrival;101;136;87;28.09.2025
LH-199;Amsterdam;Departure;205;18;129;27.06.2026
QS-151;Amsterdam;Arrival;74;11;58;18.03.2026
LO-904;Amsterdam;Departure;44;0;154;04.04.2026
LO-506;Amsterdam;Departure;56;0;189;27.11.2025
QS-926;Munich;Arrival;233;97;69;05.05.2026
OK-255;Prague;Departure;183;29;97;08.02.2026
LH-807;Prague;Arrival;192;0;118;29.09.2025
QS-815;Frankfurt;Departure;89;25;211;18.11.2025
QS-649;Munich;Arrival;56;7;224;18.06.2026
LO-744;Prague;Departure;149;13;159;22.04.2026
OK-337;Warsaw;Departure;86;0;162;23.01.2026
AF-814;Frankfurt;Arrival;138;13;74;19.09.2025
LO-735;Prague;Departure;206;0;228;27.11.2025
AF-821;Warsaw;Arrival;122;0;191;29.04.2026
LO-813;Amsterdam;Arrival;124;7;192;30.05.2026
QS-525;Frankfurt;Departure;218;167;207;01.02.2026
BA-372;Munich;Arrival;158;0;144;03.02.2026
KL-545;Prague;Departure;114;0;136;12.02.2026
KL-823;Vienna;Arrival;169;30;173;25.02.2026
OK-736;Warsaw;Departure;42;6;235;26.04.2026
LO-777;Prague;Departure;92;173;190;05.09.2025
LO-448;Warsaw;Departure;200;76;110;31.01.2026
OS-786;Munich;Arrival;173;13;215;13.11.2025
KL-669;Amsterdam;Departure;80;0;103;27.03.2026
LH-665;Prague;Arrival;37;18;158;05.10.2025
OK-745;Amsterdam;Arrival;223;26;159;24.02.2026
AF-618;Prague;Departure;206;0;144;17.06.2026
LO-324;Vienna;Arrival;91;176;173;17.05.2026
AF-788;Amsterdam;Departure;136;51;182;24.10.2025
QS-614;Frankfurt;Departure;54;51;83;26.05.2026
BA-540;Amsterdam;Arrival;124;25;97;06.09.2025
LH-385;Vienna;Departure;72;0;102;11.04.2026
QS-258;Amsterdam;Arrival;132;0;107;06.11.2025
QS-175;Warsaw;Departure;49;20;71;26.10.2025
OK-713;Amsterdam;Departure;162;14;173;12.01.2026
QS-558;Munich;Arrival;180;0;150;07.04.2026
LO-810;Frankfurt;Departure;166;0;176;20.11.2025
KL-617;Munich;Departure;219;0;156;04.11.2025
LH-999;Warsaw;Departure;151;143;179;30.09.2025
LO-600;Munich;Arrival;113;29;131;18.11.2025
AF-385;Frankfurt;Arrival;93;7;201;23.02.2026
LO-710;Prague;Departure;222;0;183;28.11.2025
QS-558;Munich;Departure;63;28;157;11.12.2025
LH-971;Vienna;Arrival;224;0;145;26.04.2026
QS-761;Warsaw;Arrival;207;0;65;21.05.2026
KL-459;Munich;Departure;172;36;161;14.04.2026
OK-687;Warsaw;Arrival;211;0;109;14.10.2025
OS-367;Amsterdam;Departure;131;0;144;09.04.2026
OS-535;Prague;Arrival;135;0;225;30.01.2026
OS-172;Munich;Arrival;238;9;90;15.01.2026
LO-985;Vienna;Departure;228;0;59;02.06.2026
OS-535;Prague;Arrival;42;0;182;25.02.2026
LH-390;Frankfurt;Arrival;228;0;104;25.04.2026
OK-337;Warsaw;Arrival;224;0;165;15.10.2025
LO-973;Prague;Arrival;55;0;78;24.06.2026
QS-286;Vienna;Arrival;193;0;51;23.02.2026
LH-710;Amsterdam;Arrival;225;0;166;01.12.2025
LH-792;Frankfurt;Departure;47;151;225;13.06.2026
BA-646;Prague;Arrival;92;22;79;16.04.2026
LO-517;Prague;Departure;226;0;106;07.02.2026
BA-380;Warsaw;Departure;178;0;106;26.06.2026
AF-833;Amsterdam;Arrival;98;12;156;05.12.2025
KL-202;Warsaw;Arrival;214;0;121;08.09.2025
BA-158;Munich;Departure;207;0;200;04.04.2026
OS-786;Munich;Departure;57;112;182;29.01.2026
OK-353;Amsterdam;Arrival;37;0;201;24.11.2025
LO-933;Prague;Arrival;239;179;92;02.03.2026
KL-181;Prague;Departure;225;0;227;14.10.2025
OK-606;Frankfurt;Arrival;199;6;61;05.09.2025
OK-455;Amsterdam;Arrival;36;0;103;06.02.2026
BA-584;Vienna;Departure;111;143;177;09.01.2026
OK-334;Amsterdam;Departure;103;0;175;27.09.2025
KL-505;Amsterdam;Departure;99;0;108;05.02.2026
QS-392;Munich;Departure;58;21;129;02.05.2026
OS-535;Prague;Departure;46;0;194;21.06.2026
AF-765;Warsaw;Arrival;55;0;61;18.01.2026
LO-973;Prague;Arrival;37;0;106;27.10.2025
AF-469;Vienna;Arrival;96;54;52;20.12.2025
KL-961;Frankfurt;Departure;71;0;127;20.10.2025
LH-824;Vienna;Arrival;49;71;153;08.10.2025
QS-614;Frankfurt;Arrival;175;0;164;16.12.2025
AF-177;Amsterdam;Departure;57;18;207;17.02.2026
KL-340;Munich;Departure;67;5;122;31.05.2026
AF-623;Munich;Departure;238;25;67;24.01.2026
QS-208;Warsaw;Departure;51;0;52;08.02.2026
BA-378;Frankfurt;Arrival;89;0;133;03.05.2026
OK-979;Munich;Arrival;118;112;83;16.12.2025
KL-330;Prague;Arrival;45;0;151;15.12.2025
BA-752;Amsterdam;Departure;142;16;56;14.06.2026
OK-872;Prague;Departure;203;152;236;27.12.2025
LO-160;Amsterdam;Arrival;47;20;98;23.12.2025
OK-868;Warsaw;Departure;178;0;157;02.02.2026
OK-466;Munich;Arrival;76;0;236;07.03.2026
AF-692;Vienna;Arrival;94;0;94;16.06.2026
KL-949;Amsterdam;Arrival;209;46;100;03.05.2026
AF-338;Amsterdam;Arrival;71;0;99;05.02.2026
OK-702;Amsterdam;Departure;240;37;156;21.03.2026
OK-419;Prague;Arrival;224;30;139;14.01.2026
BA-437;Amsterdam;Arrival;77;0;145;04.10.2025
KL-167;Munich;Departure;60;0;132;29.09.2025
LO-561;Amsterdam;Departure;184;159;191;20.03.2026
AF-277;Munich;Departure;205;0;231;18.04.2026
AF-565;Vienna;Departure;220;0;104;05.01.2026
QS-926;Munich;Arrival;205;27;131;21.01.2026
OS-195;Warsaw;Arrival;127;16;105;21.04.2026
LO-710;Prague;Arrival;127;168;214;02.06.2026
AF-221;Prague;Departure;191;0;190;08.12.2025
LH-151;Vienna;Arrival;148;91;99;07.06.2026
OK-883;Munich;Arrival;213;0;234;16.10.2025
KL-779;Amsterdam;Departure;233;26;60;24.12.2025
KL-887;Prague;Arrival;198;0;140;18.03.2026
KL-357;Munich;Departure;207;27;84;05.04.2026
AF-987;Warsaw;Arrival;82;102;146;20.05.2026
KL-508;Warsaw;Departure;187;0;156;12.02.2026
KL-926;Warsaw;Arrival;221;0;231;10.05.2026
OK-745;Amsterdam;Arrival;105;0;160;10.12.2025
KL-818;Warsaw;Departure;196;0;233;26.02.2026
KL-814;Amsterdam;Arrival;147;14;200;26.10.2025
AF-107;Warsaw;Arrival;59;0;101;01.10.2025
OK-269;Vienna;Departure;117;0;171;17.09.2025
LH-881;Munich;Departure;60;26;85;06.01.2026
LO-933;Prague;Arrival;43;0;191;27.03.2026
LH-579;Munich;Arrival;171;0;54;24.09.2025
OK-839;Vienna;Departure;226;0;216;06.05.2026
LH-807;Prague;Departure;215;0;111;27.12.2025
OK-789;Warsaw;Departure;55;26;54;21.09.2025
AF-221;Prague;Departure;114;0;207;05.02.2026
OK-883;Munich;Departure;53;0;104;30.11.2025
OS-158;Warsaw;Departure;160;0;196;02.11.2025
OK-872;Prague;Departure;191;28;95;19.12.2025
AF-740;Prague;Arrival;36;0;65;12.12.2025
KL-265;Vienna;Departure;36;16;228;01.03.2026
LO-132;Prague;Departure;91;0;114;03.04.2026
KL-431;Amsterdam;Arrival;211;0;165;26.02.2026
AF-294;Prague;Departure;87;0;112;02.09.2025
BA-564;Vienna;Arrival;93;43;184;25.06.2026
QS-175;Warsaw;Arrival;91;7;74;02.09.2025
QS-552;Warsaw;Departure;130;150;182;22.09.2025
OS-463;Munich;Departure;90;0;123;30.12.2025
BA-170;Frankfurt;Arrival;50;0;122;29.12.2025
QS-377;Amsterdam;Departure;121;36;176;28.02.2026
AF-960;Prague;Arrival;170;22;69;11.09.2025
LO-845;Frankfurt;Departure;202;0;128;08.11.2025
LH-579;Munich;Arrival;160;0;81;16.09.2025
KL-505;Amsterdam;Departure;92;0;120;20.03.2026
LO-795;Vienna;Departure;89;25;227;15.12.2025
QS-727;Warsaw;Departure;80;0;87;27.02.2026
QS-383;Frankfurt;Arrival;227;0;60;08.03.2026
AF-294;Prague;Arrival;157;105;52;01.04.2026
LH-209;Frankfurt;Departure;192;0;138;13.01.2026
OK-214;Frankfurt;Arrival;219;8;52;10.05.2026
QS-357;Vienna;Departure;219;0;51;05.12.2025
LO-777;Prague;Arrival;99;0;177;15.02.2026
BA-296;Munich;Arrival;159;13;193;27.05.2026
LO-160;Amsterdam;Departure;162;167;209;31.12.2025
KL-126;Prague;Arrival;219;0;81;10.01.2026
AF-373;Amsterdam;Arrival;53;18;69;31.03.2026
BA-488;Warsaw;Departure;83;12;165;24.03.2026
AF-618;Prague;Departure;228;27;145;11.06.2026
QS-560;Prague;Arrival;102;0;210;27.04.2026
BA-418;Frankfurt;Arrival;177;0;160;12.11.2025
LH-798;Prague;Arrival;227;11;203;24.10.2025
KL-145;Warsaw;Arrival;171;27;71;14.09.2025
OK-460;Frankfurt;Arrival;166;10;159;18.06.2026
OK-825;Amsterdam;Departure;130;0;193;17.11.2025
BA-619;Warsaw;Departure;39;0;93;31.10.2025
QS-398;Prague;Arrival;141;0;96;01.03.2026
QS-912;Amsterdam;Arrival;81;0;145;08.05.2026
LH-146;Amsterdam;Arrival;190;166;97;03.10.2025
OK-346;Munich;Departure;90;0;61;14.04.2026
LO-949;Vienna;Departure;162;0;112;17.11.2025
AF-702;Prague;Departure;135;0;128;13.09.2025
BA-522;Prague;Arrival;168;0;56;10.05.2026
OK-460;Frankfurt;Departure;106;24;99;27.11.2025
OK-311;Munich;Arrival;103;131;116;03.06.2026
AF-961;Amsterdam;Arrival;128;0;226;14.10.2025
KL-126;Prague;Departure;76;28;128;17.04.2026
OK-796;Vienna;Departure;151;21;182;22.11.2025
LH-978;Amsterdam;Arrival;139;6;67;17.01.2026
QS-525;Frankfurt;Arrival;140;0;101;06.02.2026
OK-981;Prague;Departure;201;19;134;18.01.2026
OK-734;Amsterdam;Departure;159;0;90;13.03.2026
BA-370;Frankfurt;Arrival;92;144;232;15.11.2025
KL-580;Vienna;Departure;188;0;156;13.04.2026
BA-619;Warsaw;Departure;97;26;57;29.09.2025
LH-489;Munich;Arrival;154;10;98;21.11.2025
BA-409;Warsaw;Arrival;156;0;238;10.06.2026
BA-752;Amsterdam;Departure;91;7;72;27.04.2026
AF-960;Prague;Arrival;224;0;143;20.12.2025
LO-810;Frankfurt;Departure;147;0;234;28.12.2025
QS-649;Munich;Departure;210;25;204;18.03.2026
LH-529;Amsterdam;Departure;168;0;45;17.03.2026
OS-546;Amsterdam;Departure;151;29;196;01.03.2026
KL-709;Prague;Departure;233;56;144;20.12.2025
KL-961;Frankfurt;Arrival;174;0;78;19.05.2026
BA-699;Frankfurt;Departure;94;18;232;28.10.2025
OK-518;Vienna;Departure;94;17;103;17.09.2025
LO-780;Frankfurt;Arrival;138;0;160;03.01.2026
QS-318;Prague;Arrival;201;8;226;11.05.2026
LH-162;Vienna;Arrival;60;0;126;11.12.2025
QS-727;Warsaw;Arrival;36;25;165;08.05.2026
OK-411;Amsterdam;Departure;66;75;140;18.01.2026
QS-327;Warsaw;Departure;101;0;88;01.01.2026
KL-666;Amsterdam;Arrival;72;0;90;08.10.2025
AF-535;Amsterdam;Departure;145;0;223;24.01.2026
BA-296;Munich;Departure;178;0;149;18.12.2025
OS-901;Vienna;Departure;162;14;100;16.05.2026
AF-702;Prague;Arrival;228;11;217;04.10.2025
KL-928;Amsterdam;Arrival;82;24;64;07.03.2026
BA-823;Munich;Departure;149;0;120;23.02.2026
QS-172;Warsaw;Departure;180;13;59;27.11.2025
OS-786;Munich;Departure;41;15;121;13.01.2026
QS-377;Amsterdam;Arrival;145;0;144;13.12.2025
KL-545;Prague;Departure;152;13;165;04.06.2026
AF-535;Amsterdam;Arrival;214;0;183;01.03.2026
QS-384;Munich;Arrival;220;38;65;12.11.2025
KL-667;Frankfurt;Departure;137;0;216;15.02.2026
BA-652;Munich;Arrival;41;12;221;10.10.2025
BA-380;Warsaw;Arrival;90;0;79;23.03.2026
QS-662;Warsaw;Arrival;42;8;87;14.10.2025
LH-677;Munich;Departure;82;8;82;24.12.2025
QS-703;Warsaw;Arrival;127;0;210;13.11.2025
AF-270;Amsterdam;Arrival;55;176;148;31.03.2026
BA-652;Munich;Departure;212;0;158;11.10.2025
QS-327;Warsaw;Arrival;142;0;199;04.09.2025
QS-805;Amsterdam;Arrival;139;0;202;18.10.2025
KL-970;Vienna;Departure;74;0;231;25.09.2025
LO-444;Prague;Arrival;108;5;148;02.03.2026
QS-404;Amsterdam;Arrival;165;0;138;13.11.2025
OK-366;Frankfurt;Departure;150;0;213;06.01.2026
QS-327;Warsaw;Arrival;176;12;165;08.03.2026
AF-785;Amsterdam;Arrival;161;0;71;19.04.2026
AF-270;Amsterdam;Departure;173;44;143;25.12.2025
LO-324;Vienna;Departure;166;0;51;26.01.2026
KL-545;Prague;Departure;238;24;54;21.06.2026
OS-873;Prague;Departure;120;0;222;09.06.2026
BA-370;Frankfurt;Arrival;221;10;192;14.01.2026
OK-789;Warsaw;Departure;222;20;96;12.05.2026
KL-350;Munich;Arrival;99;96;215;25.09.2025
OK-214;Frankfurt;Departure;221;24;124;16.09.2025
KL-580;Vienna;Arrival;102;11;81;05.09.2025
BA-437;Amsterdam;Departure;128;0;89;28.11.2025
OS-548;Amsterdam;Arrival;101;21;62;09.10.2025
KL-816;Frankfurt;Arrival;58;0;117;14.03.2026
BA-919;Munich;Departure;115;155;101;23.03.2026
KL-755;Munich;Departure;62;0;152;18.02.2026
LH-712;Warsaw;Arrival;80;0;83;29.05.2026
LO-171;Frankfurt;Arrival;99;133;74;13.01.2026
QS-984;Vienna;Departure;197;27;54;27.03.2026
QS-523;Frankfurt;Departure;168;62;159;23.02.2026
QS-258;Amsterdam;Arrival;135;20;129;28.02.2026
OK-155;Warsaw;Arrival;133;0;226;21.06.2026
LO-195;Frankfurt;Arrival;240;15;59;10.11.2025
KL-525;Munich;Arrival;68;11;56;07.02.2026
KL-818;Warsaw;Arrival;87;38;109;10.12.2025
LO-945;Warsaw;Arrival;90;21;149;03.11.2025
OK-214;Frankfurt;Departure;84;0;80;18.02.2026
BA-380;Warsaw;Departure;120;0;191;30.01.2026
OK-503;Prague;Departure;207;9;182;13.10.2025
OS-873;Prague;Departure;162;12;75;11.01.2026
OK-353;Amsterdam;Arrival;156;0;95;01.12.2025
AF-692;Vienna;Departure;142;16;229;25.01.2026
OK-796;Vienna;Arrival;139;16;126;21.09.2025
LO-750;Warsaw;Arrival;61;0;197;28.09.2025
BA-646;Prague;Departure;63;0;145;22.05.2026
OS-112;Prague;Departure;192;0;71;19.01.2026
LO-470;Amsterdam;Arrival;190;0;182;06.11.2025
KL-564;Vienna;Arrival;104;0;99;21.06.2026
OS-170;Vienna;Arrival;99;0;147;02.04.2026
LH-791;Amsterdam;Departure;46;15;127;13.05.2026
QS-456;Munich;Departure;188;0;206;19.12.2025
KL-926;Warsaw;Departure;181;0;106;21.05.2026
LO-780;Frankfurt;Departure;194;22;122;18.12.2025
LH-125;Frankfurt;Departure;44;0;144;09.01.2026
BA-336;Frankfurt;Departure;187;0;133;17.09.2025
QS-246;Frankfurt;Arrival;82;158;164;14.01.2026
QS-151;Amsterdam;Arrival;119;0;86;29.09.2025
LH-132;Amsterdam;Arrival;134;19;159;06.02.2026
KL-340;Munich;Departure;183;0;104;26.01.2026
LH-385;Vienna;Arrival;213;0;206;27.02.2026
BA-564;Vienna;Departure;91;66;224;24.05.2026
OK-147;Munich;Departure;232;27;49;21.01.2026
AF-328;Amsterdam;Arrival;159;0;80;21.06.2026
OK-518;Vienna;Arrival;57;29;128;11.03.2026
BA-787;Prague;Departure;38;0;121;29.11.2025
AF-786;Amsterdam;Arrival;208;17;181;01.01.2026
QS-912;Amsterdam;Arrival;98;155;218;06.05.2026
LH-162;Vienna;Arrival;193;15;69;21.11.2025
AF-567;Warsaw;Departure;37;0;171;20.03.2026
LH-467;Vienna;Arrival;197;0;217;02.09.2025
BA-158;Munich;Departure;40;0;64;29.03.2026
AF-713;Warsaw;Departure;216;83;212;26.09.2025
BA-522;Prague;Arrival;105;0;53;03.06.2026
OK-674;Warsaw;Departure;96;0;85;22.04.2026
LH-567;Munich;Departure;144;0;133;13.04.2026
QS-395;Munich;Arrival;132;0;240;05.09.2025
LH-241;Vienna;Departure;168;18;174;25.09.2025
KL-755;Munich;Arrival;211;0;53;19.03.2026
BA-540;Amsterdam;Arrival;166;0;59;30.11.2025
OS-600;Frankfurt;Departure;213;24;78;10.04.2026
OS-779;Prague;Arrival;57;0;221;06.10.2025
OS-880;Warsaw;Departure;232;0;177;01.10.2025
KL-545;Prague;Departure;196;0;150;26.10.2025
KL-709;Prague;Departure;218;26;170;08.02.2026
LH-553;Munich;Departure;75;0;196;22.09.2025
OK-498;Munich;Arrival;201;0;104;02.01.2026
QS-224;Munich;Departure;53;0;220;07.10.2025
OS-901;Vienna;Arrival;126;0;83;03.10.2025
BA-394;Frankfurt;Departure;41;135;203;15.05.2026
OS-999;Frankfurt;Departure;56;140;233;21.02.2026
OK-865;Amsterdam;Arrival;195;26;237;28.03.2026
AF-381;Amsterdam;Arrival;82;0;145;03.06.2026
KL-139;Prague;Departure;156;0;121;08.09.2025
OK-734;Amsterdam;Arrival;103;0;82;24.10.2025
LH-109;Prague;Departure;74;0;146;14.04.2026
OK-734;Amsterdam;Arrival;41;37;157;29.04.2026
OK-565;Munich;Departure;134;33;136;28.09.2025
OS-463;Munich;Arrival;192;29;180;14.03.2026
LO-793;Warsaw;Departure;132;24;102;04.05.2026
OK-292;Vienna;Arrival;113;10;110;11.05.2026
KL-568;Amsterdam;Arrival;80;26;170;08.12.2025
OK-308;Vienna;Arrival;69;21;82;28.01.2026
BA-652;Munich;Departure;217;22;163;26.05.2026
AF-599;Frankfurt;Departure;203;160;63;27.06.2026
KL-549;Munich;Arrival;139;8;90;15.10.2025
OK-283;Warsaw;Arrival;220;0;54;01.05.2026
OK-337;Warsaw;Arrival;71;0;178;04.11.2025
KL-957;Vienna;Departure;168;0;141;06.10.2025
OS-738;Prague;Arrival;134;0;145;20.11.2025
KL-549;Munich;Departure;116;0;91;09.03.2026
KL-864;Vienna;Departure;237;0;51;04.11.2025
KL-940;Prague;Departure;153;5;74;29.05.2026
OK-954;Frankfurt;Arrival;39;69;214;08.04.2026
LO-710;Prague;Departure;42;0;107;10.09.2025
OS-172;Munich;Departure;173;17;221;21.02.2026
AF-478;Amsterdam;Departure;92;0;62;05.01.2026
KL-568;Amsterdam;Departure;174;30;151;22.05.2026
QS-357;Vienna;Departure;70;0;57;11.01.2026
AF-821;Warsaw;Departure;115;28;50;22.11.2025
BA-142;Amsterdam;Departure;38;0;176;22.03.2026
LH-241;Vienna;Arrival;199;0;193;23.11.2025
AF-788;Amsterdam;Arrival;121;161;108;06.04.2026
OK-518;Vienna;Departure;49;0;72;10.04.2026
OS-901;Vienna;Arrival;76;24;215;24.09.2025
OK-868;Warsaw;Arrival;100;24;145;23.12.2025
LO-795;Vienna;Arrival;217;0;73;29.12.2025
LO-985;Vienna;Departure;101;22;223;09.04.2026
AF-221;Prague;Arrival;224;15;106;26.02.2026
QS-583;Frankfurt;Departure;134;29;123;20.02.2026
QS-614;Frankfurt;Departure;214;0;58;14.06.2026
KL-545;Prague;Departure;154;0;113;12.12.2025
BA-342;Vienna;Departure;222;47;72;29.12.2025
OS-308;Munich;Departure;178;18;45;09.04.2026
KL-505;Amsterdam;Arrival;129;0;171;24.10.2025
